woman_id,caseid,v001,LATNUM,LONGNUM,nearest_drought_lon,nearest_drought_lat,drought_months_class,drought_class_label,drought_match_distance_deg,drought_match_distance_km,analysis_weight,ipv12m_any_binary,ipv12m_emotional_binary,ipv12m_physical_less_sev_binary,ipv12m_physical_severe_binary,ipv12m_sexual_binary,sexual_violence_any_binary,sexual_violence_recent_binary,nonpartner_physical_12m_binary,prev_partner_physical_12m_binary,prev_partner_sexual_12m_binary,prev_partner_emotional_12m_binary
2607,     241  76  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,0.842336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2608,     241 117  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,1.741728,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2609,     241 129  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,0.842336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,     241 191  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,0.842336,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2611,     241 202  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,1.741728,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2612,     241 245  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,2.694236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,     241 288  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,0.842336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2614,     241 294  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,5.321948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2615,     241 304  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,0.842336,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2616,     241 312  2,241,-11.69736109,27.4816136,27.25,-11.75,0.0,0 drought months,0.23751992453465426,26.44071799919771,0.842336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,
2617,     242  11  1,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,0.55158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2618,     242  37  3,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,1.764244,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2619,     242  93  1,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,1.140521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0
2620,     242 162  2,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,0.55158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2621,     242 235  2,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,0.55158,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2622,     242 272  2,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,0.55158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2623,     242 277  1,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,0.55158,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,
2624,     242 321  1,242,-11.70745194,27.46370143,27.25,-11.75,0.0,0 drought months,0.2178959352392987,24.25617551083873,0.55158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2625,     243   1  2,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2626,     243  42  1,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,     243  54  2,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2628,     243  57  3,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2629,     243  68  2,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2630,     243 117  1,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2631,     243 195  5,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.795601,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
2632,     243 255  1,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,1.142618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2633,     243 268  2,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2634,     243 288  2,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2635,     243 305  2,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2636,     243 331  2,243,-7.905646661,23.69113653,23.75,-7.75,0.0,0 drought months,0.16640550225545284,18.52426051107701,0.384925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2637,     244  40  3,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.193398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2638,     244  66  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.193398,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,0.0,0.0
2639,     244  75  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.098206,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2640,     244  80  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.098206,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2641,     244 114  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.193398,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2642,     244 132  5,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.098206,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
2643,     244 134  5,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.193398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2644,     244 209  3,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.193398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2645,     244 223  6,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.193398,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
2646,     244 261  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.098206,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2647,     244 264  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.098206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2648,     244 267  3,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.193398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2649,     244 272  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.098206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2650,     244 321  2,244,3.687894039,20.13487454,20.25,3.75,1.0,>=1 drought month,0.13080910492754497,14.561669560534305,0.098206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2651,     245  32  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2652,     245  51  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2653,     245  98  1,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2654,     245 125  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2655,     245 137  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2656,     245 177  3,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2657,     245 185  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2658,     245 261  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2659,     245 263  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,     245 278  1,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2661,     245 280  2,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662,     245 293  1,245,-6.123375797,25.12347551,25.25,-6.25,0.0,0 drought months,0.17900317135499513,19.92663303523806,0.188769,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0
2663,     246  18  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,0.592659,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2664,     246  70  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.162077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2665,     246  84  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.162077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,     246 100  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.162077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2667,     246 171  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.743115,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2668,     246 205  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.162077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,     246 221  4,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.162077,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2670,     246 233  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,0.592659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2671,     246 253  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,0.592659,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2672,     246 260  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,0.592659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2673,     246 286  9,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.162077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2674,     246 299  2,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,0.592659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2675,     246 312  3,246,-8.731183306,24.97984618,24.75,-8.75,0.0,0 drought months,0.23061512186689237,25.672075366222458,1.162077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2676,     247  42  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2677,     247  48  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0
2678,     247  66  1,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2679,     247  72  1,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.416563,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2680,     247 127  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.416563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0
2681,     247 138  3,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2682,     247 145  3,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.416563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2683,     247 162  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2684,     247 185  3,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.416563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
2685,     247 208  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2686,     247 222  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2687,     247 227  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
2688,     247 272  2,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2689,     247 323  3,247,-0.488470981,21.62693943,21.75,-0.25,0.0,0 drought months,0.26835109962105097,29.872844409815393,0.210054,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
2690,     248  33  3,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2691,     248  49  1,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,2.524544,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2692,     248  67  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2693,     248  77  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2694,     248  89  1,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2695,     248  92  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,2.524544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2696,     248  95  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2697,     248 123  1,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2698,     248 131  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2699,     248 208  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2700,     248 264  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2701,     248 267  1,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2702,     248 290  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2703,     248 300  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2704,     248 329  2,248,-4.646981545,19.94563488,19.75,-4.75,0.0,0 drought months,0.22110135310124504,24.613002627230596,1.221211,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2705,     249  12  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2706,     249  27  1,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2707,     249  42  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2708,     249  49  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2709,     249  59  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2710,     249 117  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2711,     249 131  3,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2712,     249 132  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,12.808228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2713,     249 191  3,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,6.501146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2714,     249 257  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,6.501146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2715,     249 299  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2716,     249 332  2,249,-2.889797164,27.16354629,27.25,-2.75,0.0,0 drought months,0.16436998215978216,18.29766641402695,3.215127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,     250  41  2,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2718,     250  93  2,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2719,     250 105  3,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2720,     250 169  1,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2721,     250 208  1,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2722,     250 219  2,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2723,     250 279  2,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,4.32979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2724,     250 294  2,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2725,     250 303  3,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2726,     250 304  2,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,2.95213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2727,     250 311  1,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,1.443263,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2728,     250 320  2,250,-5.00808605,12.95098411,12.75,-5.25,1.0,>=1 drought month,0.31451068610954164,35.01132957771417,2.95213,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2729,     251  48  2,251,-9.154768885,22.62911334,22.75,-9.25,0.0,0 drought months,0.15389135723002434,17.131185886846307,0.245149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2730,     251  85  2,251,-9.154768885,22.62911334,22.75,-9.25,0.0,0 drought months,0.15389135723002434,17.131185886846307,0.245149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2731,     251  97  2,251,-9.154768885,22.62911334,22.75,-9.25,0.0,0 drought months,0.15389135723002434,17.131185886846307,0.245149,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2732,     251 155  2,251,-9.154768885,22.62911334,22.75,-9.25,0.0,0 drought months,0.15389135723002434,17.131185886846307,0.245149,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0
2733,     251 190  2,251,-9.154768885,22.62911334,22.75,-9.25,0.0,0 drought months,0.15389135723002434,17.131185886846307,0.245149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
