bin_center_km,ci_high,ci_low,curve_mean,d111,min_conflict_dist_km,n_in_bin,row_type
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,1.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,2.5647092218644585,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,1.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,23.323408702062213,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,0.0,48.20045822681228,,point
,,,,1.0,48.20045822681228,,point
,,,,0.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,1.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,1.0,27.70404469448411,,point
,,,,1.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,1.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,0.0,27.70404469448411,,point
,,,,0.0,51.56009547874866,,point
,,,,0.0,51.56009547874866,,point
,,,,0.0,51.56009547874866,,point
,,,,0.0,51.56009547874866,,point
,,,,0.0,51.56009547874866,,point
,,,,1.0,51.56009547874866,,point
,,,,0.0,51.56009547874866,,point
,,,,0.0,51.56009547874866,,point
,,,,0.0,51.56009547874866,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,9.175254352248155,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,34.366656953277534,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,1.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,0.8513297968782819,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,31.488568312936714,,point
,,,,0.0,5.259625327682455,,point
,,,,1.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,1.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,1.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,1.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,0.0,5.259625327682455,,point
,,,,1.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,1.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,0.0,25.58941995315373,,point
,,,,0.0,63.44755638054334,,point
,,,,1.0,63.44755638054334,,point
,,,,0.0,63.44755638054334,,point
,,,,0.0,63.44755638054334,,point
,,,,0.0,63.44755638054334,,point
,,,,1.0,63.44755638054334,,point
,,,,0.0,63.44755638054334,,point
,,,,0.0,63.44755638054334,,point
,,,,1.0,63.44755638054334,,point
