feature,importance
v715,0.0
v714a,0.0
v714,0.0
v705,0.0
v704a,0.0
v704,0.0
v702,0.0
v701,0.0
v636,0.0
v414g,0.0
v414d,0.0
v414e,0.0
p17_20,0.0
p18_10,0.0
p18_09,0.0
p18_08,0.0
p18_07,0.0
p18_06,0.0
p18_05,0.0
p18_04,0.0
p18_03,0.0
p18_02,0.0
p17_19,0.0
p19_15,0.0
p17_18,0.0
p17_17,0.0
p17_16,0.0
p17_15,0.0
p17_14,0.0
p17_13,0.0
p17_12,0.0
p17_11,0.0
p17_10,0.0
p18_11,0.0
p18_12,0.0
p18_13,0.0
p18_14,0.0
p19_13,0.0
p19_12,0.0
p19_11,0.0
p19_10,0.0
p19_09,0.0
p19_08,0.0
p19_07,0.0
p19_06,0.0
p19_05,0.0
p19_04,0.0
p19_03,0.0
p19_02,0.0
p19_01,0.0
p18_20,0.0
p18_19,0.0
p18_18,0.0
p18_17,0.0
p18_16,0.0
p18_15,0.0
p17_09,0.0
p17_08,0.0
p17_07,0.0
p16_04,0.0
p16_02,0.0
p16_01,0.0
p15_20,0.0
p15_19,0.0
p15_18,0.0
p15_17,0.0
p15_16,0.0
p15_15,0.0
p15_14,0.0
p15_13,0.0
p15_12,0.0
p15_11,0.0
p15_10,0.0
p15_09,0.0
p15_08,0.0
p15_07,0.0
p15_06,0.0
p15_05,0.0
p15_04,0.0
p16_03,0.0
p16_05,0.0
p17_06,0.0
p16_06,0.0
p17_05,0.0
p17_04,0.0
p17_03,0.0
p17_02,0.0
p17_01,0.0
p16_20,0.0
p16_19,0.0
p16_18,0.0
p16_17,0.0
p16_16,0.0
p16_15,0.0
p16_14,0.0
p16_13,0.0
p16_12,0.0
p16_11,0.0
p16_10,0.0
p16_09,0.0
p16_08,0.0
p16_07,0.0
p19_14,0.0
p19_16,0.0
v003,0.0
p30_14,0.0
p31_03,0.0
p31_02,0.0
p31_01,0.0
p30_20,0.0
p30_19,0.0
p30_18,0.0
p30_17,0.0
p30_16,0.0
p30_15,0.0
p30_13,0.0
p19_17,0.0
p30_12,0.0
p30_11,0.0
p30_10,0.0
p30_09,0.0
p30_08,0.0
p30_07,0.0
p30_06,0.0
p30_05,0.0
p30_04,0.0
p31_04,0.0
p31_05,0.0
p31_06,0.0
p31_07,0.0
p32_06,0.0
p32_05,0.0
p32_04,0.0
p32_03,0.0
p32_02,0.0
p32_01,0.0
p31_20,0.0
p31_19,0.0
p31_18,0.0
p31_17,0.0
p31_16,0.0
p31_15,0.0
p31_14,0.0
p31_13,0.0
p31_12,0.0
p31_11,0.0
p31_10,0.0
p31_09,0.0
p31_08,0.0
p30_03,0.0
p30_02,0.0
p30_01,0.0
p20_18,0.0
p20_16,0.0
p20_15,0.0
p20_14,0.0
p20_13,0.0
p20_12,0.0
p20_11,0.0
p20_10,0.0
p20_09,0.0
p20_08,0.0
p20_07,0.0
p20_06,0.0
p20_05,0.0
p20_04,0.0
p20_03,0.0
p20_02,0.0
p20_01,0.0
p19_20,0.0
p19_19,0.0
p19_18,0.0
p20_17,0.0
p20_19,0.0
p21_20,0.0
p20_20,0.0
p21_19,0.0
p21_18,0.0
p21_17,0.0
p21_16,0.0
p21_15,0.0
p21_14,0.0
p21_13,0.0
p21_12,0.0
p21_11,0.0
p21_10,0.0
p21_09,0.0
p21_08,0.0
p21_07,0.0
p21_06,0.0
p21_05,0.0
p21_04,0.0
p21_03,0.0
p21_02,0.0
p21_01,0.0
p15_03,0.0
p15_02,0.0
p15_01,0.0
p7_15,0.0
p8_04,0.0
p8_03,0.0
p8_02,0.0
p8_01,0.0
p7_20,0.0
p7_19,0.0
p7_18,0.0
p7_17,0.0
p7_16,0.0
p7_14,0.0
p13_20,0.0
p7_13,0.0
p7_12,0.0
p7_11,0.0
p7_10,0.0
p7_09,0.0
p7_08,0.0
p7_07,0.0
p7_06,0.0
p7_05,0.0
p8_05,0.0
p8_06,0.0
p8_07,0.0
p8_08,0.0
p9_07,0.0
p9_06,0.0
p9_05,0.0
p9_04,0.0
p9_03,0.0
p9_02,0.0
p9_01,0.0
p8_20,0.0
p8_19,0.0
p8_18,0.0
p8_17,0.0
p8_16,0.0
p8_15,0.0
p8_14,0.0
p8_13,0.0
p8_12,0.0
p8_11,0.0
p8_10,0.0
p8_09,0.0
p7_04,0.0
p7_03,0.0
p7_02,0.0
p5_19,0.0
p5_17,0.0
p5_16,0.0
p5_15,0.0
p5_14,0.0
p5_13,0.0
p5_12,0.0
p5_11,0.0
p5_10,0.0
p5_09,0.0
p5_08,0.0
p5_07,0.0
p5_06,0.0
p5_05,0.0
p5_04,0.0
p5_03,0.0
p5_02,0.0
p5_01,0.0
p4_20,0.0
p4_19,0.0
p5_18,0.0
p5_20,0.0
p7_01,0.0
p6_01,0.0
p6_20,0.0
p6_19,0.0
p6_18,0.0
p6_17,0.0
p6_16,0.0
p6_15,0.0
p6_14,0.0
p6_13,0.0
p6_12,0.0
p6_11,0.0
p6_10,0.0
p6_09,0.0
p6_08,0.0
p6_07,0.0
p6_06,0.0
p6_05,0.0
p6_04,0.0
p6_03,0.0
p6_02,0.0
p9_08,0.0
p9_09,0.0
p9_10,0.0
p12_18,0.0
p12_16,0.0
p12_15,0.0
p12_14,0.0
p12_13,0.0
p12_12,0.0
p12_11,0.0
p12_10,0.0
p12_09,0.0
p12_08,0.0
p12_07,0.0
p12_06,0.0
p12_05,0.0
p12_04,0.0
p12_03,0.0
p12_02,0.0
p12_01,0.0
p11_20,0.0
p11_19,0.0
p11_18,0.0
p12_17,0.0
p12_19,0.0
p11_16,0.0
p12_20,0.0
p13_19,0.0
p13_18,0.0
p13_17,0.0
p13_16,0.0
p13_15,0.0
p13_14,0.0
p13_13,0.0
p13_12,0.0
p13_11,0.0
p13_10,0.0
p13_09,0.0
p13_08,0.0
p13_07,0.0
p13_06,0.0
p13_05,0.0
p13_04,0.0
p13_03,0.0
p13_02,0.0
p13_01,0.0
p11_17,0.0
p11_15,0.0
p9_11,0.0
p10_12,0.0
p10_10,0.0
p10_09,0.0
p10_08,0.0
p10_07,0.0
p10_06,0.0
p10_05,0.0
p10_04,0.0
p10_03,0.0
p10_02,0.0
p10_01,0.0
p9_20,0.0
p9_19,0.0
p9_18,0.0
p9_17,0.0
p9_16,0.0
p9_15,0.0
p9_14,0.0
p9_13,0.0
p9_12,0.0
p10_11,0.0
p10_13,0.0
p11_14,0.0
p10_14,0.0
p11_13,0.0
p11_12,0.0
p11_11,0.0
p11_10,0.0
p11_09,0.0
p11_08,0.0
p11_07,0.0
p11_06,0.0
p11_05,0.0
p11_04,0.0
p11_03,0.0
p11_02,0.0
p11_01,0.0
p10_20,0.0
p10_19,0.0
p10_18,0.0
p10_17,0.0
p10_16,0.0
p10_15,0.0
p32_07,0.0
p32_08,0.0
p32_09,0.0
v3a08e,0.0
v3a08n,0.0
v3a08m,0.0
v3a08l,0.0
v3a08k,0.0
v3a08j,0.0
v3a08i,0.0
v3a08h,0.0
v3a08g,0.0
v3a08f,0.0
v3a08d,0.0
v372a,0.0
v3a08c,0.0
v3a08b,0.0
v3a08a,0.0
v3a07,0.0
v3a06,0.0
v3a05,0.0
v3a04,0.0
v3a03,0.0
v3a02,0.0
v3a08o,0.0
v3a08p,0.0
v3a08q,0.0
v3a08r,0.0
v3a13,0.0
v3a12,0.0
v3a11,0.0
v3a10,0.0
v3a09b,0.0
v3a09a,0.0
v3a08z,0.0
v3a08x,0.0
v3a08af,0.0
v3a08ae,0.0
v3a08ad,0.0
v3a08ac,0.0
v3a08ab,0.0
v3a08aa,0.0
v3a08w,0.0
v3a08v,0.0
v3a08u,0.0
v3a08t,0.0
v3a08s,0.0
v3a01,0.0
v3a00z,0.0
v3a00y,0.0
v3a00b,0.0
v395,0.0
v394,0.0
v393a,0.0
v393,0.0
v384k,0.0
v384j,0.0
v384i,0.0
v384h,0.0
v384g,0.0
v384f,0.0
v384e,0.0
v384d,0.0
v384c,0.0
v384b,0.0
v384a,0.0
v380,0.0
v379,0.0
v376a,0.0
v376,0.0
v3a00a,0.0
v3a00c,0.0
v3a00x,0.0
v3a00d,0.0
v3a00w,0.0
v3a00v,0.0
v3a00u,0.0
v3a00t,0.0
v3a00s,0.0
v3a00r,0.0
v3a00q,0.0
v3a00p,0.0
v3a00o,0.0
v3a00n,0.0
v3a00m,0.0
v3a00l,0.0
v3a00k,0.0
v3a00j,0.0
v3a00i,0.0
v3a00h,0.0
v3a00g,0.0
v3a00f,0.0
v3a00e,0.0
v3a14,0.0
midx_1,0.0
midx_2,0.0
m2d_4,0.0
m2d_2,0.0
m2d_1,0.0
m2c_6,0.0
m2c_5,0.0
m2c_4,0.0
m2c_3,0.0
m2c_2,0.0
m2c_1,0.0
m2b_6,0.0
m2b_5,0.0
m2b_4,0.0
m2b_3,0.0
m2b_2,0.0
m2b_1,0.0
m2a_6,0.0
m2a_5,0.0
m2a_4,0.0
m2a_3,0.0
m2a_2,0.0
m2d_3,0.0
m2d_5,0.0
m1e_6,0.0
m2d_6,0.0
m2h_1,0.0
m2g_6,0.0
m2g_5,0.0
m2g_4,0.0
m2g_3,0.0
m2g_2,0.0
m2g_1,0.0
m2f_6,0.0
m2f_5,0.0
m2f_4,0.0
m2f_3,0.0
m2f_2,0.0
m2f_1,0.0
m2e_6,0.0
m2e_5,0.0
m2e_4,0.0
m2e_3,0.0
m2e_2,0.0
m2e_1,0.0
m2a_1,0.0
m1e_5,0.0
midx_3,0.0
m1a_6,0.0
m1a_4,0.0
m1a_3,0.0
m1a_2,0.0
m1a_1,0.0
m1_6,0.0
m1_5,0.0
m1_4,0.0
m1_3,0.0
m1_2,0.0
m1_1,0.0
midxp_6,0.0
midxp_5,0.0
midxp_4,0.0
midxp_3,0.0
midxp_2,0.0
midxp_1,0.0
midx_6,0.0
midx_5,0.0
midx_4,0.0
m1a_5,0.0
m1b_1,0.0
m1e_4,0.0
m1b_2,0.0
m1e_3,0.0
m1e_2,0.0
m1e_1,0.0
m1d_6,0.0
m1d_5,0.0
m1d_4,0.0
m1d_3,0.0
m1d_2,0.0
m1d_1,0.0
m1c_6,0.0
m1c_5,0.0
m1c_4,0.0
m1c_3,0.0
m1c_2,0.0
m1c_1,0.0
m1b_6,0.0
m1b_5,0.0
m1b_4,0.0
m1b_3,0.0
v375a,0.0
v372,0.0
p32_10,0.0
v247a,0.0
v247j,0.0
v247i,0.0
v247h,0.0
v247g,0.0
v247f,0.0
v247e,0.0
v247d,0.0
v247c,0.0
v247b,0.0
v246,0.0
v367a,0.0
v245,0.0
v244,0.0
v243,0.0
v242,0.0
v241,0.0
v240,0.0
v239,0.0
v238,0.0
v237,0.0
v247k,0.0
v247l,0.0
v247x,0.0
v247y,0.0
v304a_14,0.0
v304a_13,0.0
v304a_12,0.0
v304a_11,0.0
v304a_10,0.0
v304a_09,0.0
v304a_08,0.0
v304a_07,0.0
v304a_06,0.0
v304a_05,0.0
v304a_04,0.0
v304a_03,0.0
v304a_02,0.0
v304a_01,0.0
v302a,0.0
v302,0.0
v301,0.0
v249,0.0
v248,0.0
v235,0.0
v234,0.0
v233,0.0
v211,0.0
v209,0.0
v208,0.0
v207,0.0
v206,0.0
v205,0.0
v204,0.0
v203,0.0
v202,0.0
v201,0.0
p32_20,0.0
p32_19,0.0
p32_18,0.0
p32_17,0.0
p32_16,0.0
p32_15,0.0
p32_14,0.0
p32_13,0.0
p32_12,0.0
p32_11,0.0
v210,0.0
v212,0.0
v232,0.0
v213,0.0
v231,0.0
v230,0.0
v229,0.0
v228,0.0
v227,0.0
v226,0.0
v225,0.0
v224,0.0
v223,0.0
v222,0.0
v221,0.0
v220,0.0
v219,0.0
v218,0.0
v217,0.0
v216,0.0
v215,0.0
v214a,0.0
v214,0.0
v304a_15,0.0
v304a_16,0.0
v304a_17,0.0
v315,0.0
v312,0.0
v311,0.0
v310,0.0
v307_20,0.0
v307_19,0.0
v307_18,0.0
v307_17,0.0
v307_16,0.0
v307_15,0.0
v307_14,0.0
v307_13,0.0
v307_12,0.0
v307_11,0.0
v307_10,0.0
v307_09,0.0
v307_08,0.0
v307_07,0.0
v307_06,0.0
v307_05,0.0
v313,0.0
v316,0.0
v307_03,0.0
v317,0.0
v367,0.0
v364,0.0
v363,0.0
v362,0.0
v361,0.0
v360,0.0
v359,0.0
v337,0.0
v327,0.0
v326,0.0
v325a,0.0
v323a,0.0
v323,0.0
v322,0.0
v321a,0.0
v321,0.0
v320,0.0
v319,0.0
v318,0.0
v307_04,0.0
v307_02,0.0
v304a_18,0.0
v304_19,0.0
v304_17,0.0
v304_16,0.0
v304_15,0.0
v304_14,0.0
v304_13,0.0
v304_12,0.0
v304_11,0.0
v304_10,0.0
v304_09,0.0
v304_08,0.0
v304_07,0.0
v304_06,0.0
v304_05,0.0
v304_04,0.0
v304_03,0.0
v304_02,0.0
v304_01,0.0
v304a_20,0.0
v304a_19,0.0
v304_18,0.0
v304_20,0.0
v307_01,0.0
v305_01,0.0
v305_20,0.0
v305_19,0.0
v305_18,0.0
v305_17,0.0
v305_16,0.0
v305_15,0.0
v305_14,0.0
v305_13,0.0
v305_12,0.0
v305_11,0.0
v305_10,0.0
v305_09,0.0
v305_08,0.0
v305_07,0.0
v305_06,0.0
v305_05,0.0
v305_04,0.0
v305_03,0.0
v305_02,0.0
p4_18,0.0
p4_17,0.0
p4_16,0.0
b3_20,0.0
b4_09,0.0
b4_08,0.0
b4_07,0.0
b4_06,0.0
b4_05,0.0
b4_04,0.0
b4_03,0.0
b4_02,0.0
b4_01,0.0
b3_19,0.0
b1_02,0.0
b3_18,0.0
b3_17,0.0
b3_16,0.0
b3_15,0.0
b3_14,0.0
b3_13,0.0
b3_12,0.0
b3_11,0.0
b3_10,0.0
b4_10,0.0
b4_11,0.0
b4_12,0.0
b4_13,0.0
b5_12,0.0
b5_11,0.0
b5_10,0.0
b5_09,0.0
b5_08,0.0
b5_07,0.0
b5_06,0.0
b5_05,0.0
b5_04,0.0
b5_03,0.0
b5_02,0.0
b5_01,0.0
b4_20,0.0
b4_19,0.0
b4_18,0.0
b4_17,0.0
b4_16,0.0
b4_15,0.0
b4_14,0.0
b3_09,0.0
b3_08,0.0
b3_07,0.0
b2_04,0.0
b2_02,0.0
b2_01,0.0
b1_20,0.0
b1_19,0.0
b1_18,0.0
b1_17,0.0
b1_16,0.0
b1_15,0.0
b1_14,0.0
b1_13,0.0
b1_12,0.0
b1_11,0.0
b1_10,0.0
b1_09,0.0
b1_08,0.0
b1_07,0.0
b1_06,0.0
b1_05,0.0
b1_04,0.0
b2_03,0.0
b2_05,0.0
b3_06,0.0
b2_06,0.0
b3_05,0.0
b3_04,0.0
b3_03,0.0
b3_02,0.0
b3_01,0.0
b2_20,0.0
b2_19,0.0
b2_18,0.0
b2_17,0.0
b2_16,0.0
b2_15,0.0
b2_14,0.0
b2_13,0.0
b2_12,0.0
b2_11,0.0
b2_10,0.0
b2_09,0.0
b2_08,0.0
b2_07,0.0
b5_13,0.0
b5_14,0.0
b5_15,0.0
b9_03,0.0
b9_01,0.0
b8_20,0.0
b8_19,0.0
b8_18,0.0
b8_17,0.0
b8_16,0.0
b8_15,0.0
b8_14,0.0
b8_13,0.0
b8_12,0.0
b8_11,0.0
b8_10,0.0
b8_09,0.0
b8_08,0.0
b8_07,0.0
b8_06,0.0
b8_05,0.0
b8_04,0.0
b8_03,0.0
b9_02,0.0
b9_04,0.0
b8_01,0.0
b9_05,0.0
b10_04,0.0
b10_03,0.0
b10_02,0.0
b10_01,0.0
b9_20,0.0
b9_19,0.0
b9_18,0.0
b9_17,0.0
b9_16,0.0
b9_15,0.0
b9_14,0.0
b9_13,0.0
b9_12,0.0
b9_11,0.0
b9_10,0.0
b9_09,0.0
b9_08,0.0
b9_07,0.0
b9_06,0.0
b8_02,0.0
b7_20,0.0
b5_16,0.0
b6_17,0.0
b6_15,0.0
b6_14,0.0
b6_13,0.0
b6_12,0.0
b6_11,0.0
b6_10,0.0
b6_09,0.0
b6_08,0.0
b6_07,0.0
b6_06,0.0
b6_05,0.0
b6_04,0.0
b6_03,0.0
b6_02,0.0
b6_01,0.0
b5_20,0.0
b5_19,0.0
b5_18,0.0
b5_17,0.0
b6_16,0.0
b6_18,0.0
b7_19,0.0
b6_19,0.0
b7_18,0.0
b7_17,0.0
b7_16,0.0
b7_15,0.0
b7_14,0.0
b7_13,0.0
b7_12,0.0
b7_11,0.0
b7_10,0.0
b7_09,0.0
b7_08,0.0
b7_07,0.0
b7_06,0.0
b7_05,0.0
b7_04,0.0
b7_03,0.0
b7_02,0.0
b7_01,0.0
b6_20,0.0
b1_03,0.0
b0_20,0.0
b10_06,0.0
v131,0.0
v149,0.0
v141,0.0
v140,0.0
v139,0.0
v138,0.0
v136,0.0
v135,0.0
v134,0.0
v133,0.0
v130,0.0
b0_19,0.0
v129,0.0
v128,0.0
v127,0.0
v125,0.0
v124,0.0
v123,0.0
v122,0.0
v121,0.0
v120,0.0
v150,0.0
v151,0.0
v152,0.0
v153,0.0
v170,0.0
v169c,0.0
v169b,0.0
v169a,0.0
v168,0.0
v167,0.0
v166,0.0
v161,0.0
v160,0.0
v159,0.0
v158,0.0
v157,0.0
v156,0.0
v155,0.0
awfactw,0.0
awfacte,0.0
awfactr,0.0
awfactu,0.0
awfactt,0.0
v119,0.0
v116,0.0
v115,0.0
v029,0.0
v027,0.0
v026,0.0
v025,0.0
v024,0.0
v020,0.0
v019a,0.0
v019,0.0
v018,0.0
v017,0.0
v016,0.0
v015,0.0
v014,0.0
v013,0.0
v012,0.0
v011,0.0
v010,0.0
v009,0.0
v008a,0.0
v004,0.0
v028,0.0
v030,0.0
v113,0.0
v031,0.0
v107,0.0
v106,0.0
v105a,0.0
v105,0.0
v104,0.0
v103,0.0
v102,0.0
v101,0.0
v048,0.0
v047,0.0
v046,0.0
v045c,0.0
v045b,0.0
v045a,0.0
v044,0.0
v042,0.0
v040,0.0
v034,0.0
v032,0.0
v171a,0.0
v171b,0.0
v172,0.0
bord_17,0.0
bord_15,0.0
bord_14,0.0
bord_13,0.0
bord_12,0.0
bord_11,0.0
bord_10,0.0
bord_09,0.0
bord_08,0.0
bord_07,0.0
bord_06,0.0
bord_05,0.0
bord_04,0.0
bord_03,0.0
bord_02,0.0
bord_01,0.0
bidxp_20,0.0
bidxp_19,0.0
bidxp_18,0.0
bidxp_17,0.0
bord_16,0.0
bord_18,0.0
bidxp_15,0.0
bord_19,0.0
b0_18,0.0
b0_17,0.0
b0_16,0.0
b0_15,0.0
b0_14,0.0
b0_13,0.0
b0_12,0.0
b0_11,0.0
b0_10,0.0
b0_09,0.0
b0_08,0.0
b0_07,0.0
b0_06,0.0
b0_05,0.0
b0_04,0.0
b0_03,0.0
b0_02,0.0
b0_01,0.0
bord_20,0.0
bidxp_16,0.0
bidxp_14,0.0
v173,0.0
bidx_11,0.0
bidx_09,0.0
bidx_08,0.0
bidx_07,0.0
bidx_06,0.0
bidx_05,0.0
bidx_04,0.0
bidx_03,0.0
bidx_02,0.0
bidx_01,0.0
ml101,0.0
v191a,0.0
v190a,0.0
v191,0.0
v190,0.0
v177,0.0
v176,0.0
v175,0.0
v174y,0.0
v174m,0.0
bidx_10,0.0
bidx_12,0.0
bidxp_13,0.0
bidx_13,0.0
bidxp_12,0.0
bidxp_11,0.0
bidxp_10,0.0
bidxp_09,0.0
bidxp_08,0.0
bidxp_07,0.0
bidxp_06,0.0
bidxp_05,0.0
bidxp_04,0.0
bidxp_03,0.0
bidxp_02,0.0
bidxp_01,0.0
bidx_20,0.0
bidx_19,0.0
bidx_18,0.0
bidx_17,0.0
bidx_16,0.0
bidx_15,0.0
bidx_14,0.0
b10_05,0.0
b10_07,0.0
p4_15,0.0
pidxb_10,0.0
pidxb_19,0.0
pidxb_18,0.0
pidxb_17,0.0
pidxb_16,0.0
pidxb_15,0.0
pidxb_14,0.0
pidxb_13,0.0
pidxb_12,0.0
pidxb_11,0.0
pidxb_09,0.0
b20_12,0.0
pidxb_08,0.0
pidxb_07,0.0
pidxb_06,0.0
pidxb_05,0.0
pidxb_04,0.0
pidxb_03,0.0
pidxb_02,0.0
pidxb_01,0.0
pidx_20,0.0
pidxb_20,0.0
pord_01,0.0
pord_02,0.0
pord_03,0.0
p0_02,0.0
p0_01,0.0
pord_20,0.0
pord_19,0.0
pord_18,0.0
pord_17,0.0
pord_16,0.0
pord_15,0.0
pord_14,0.0
pord_13,0.0
pord_12,0.0
pord_11,0.0
pord_10,0.0
pord_09,0.0
pord_08,0.0
pord_07,0.0
pord_06,0.0
pord_05,0.0
pord_04,0.0
pidx_19,0.0
pidx_18,0.0
pidx_17,0.0
b21_14,0.0
b21_12,0.0
b21_11,0.0
b21_10,0.0
b21_09,0.0
b21_08,0.0
b21_07,0.0
b21_06,0.0
b21_05,0.0
b21_04,0.0
b21_03,0.0
b21_02,0.0
b21_01,0.0
b20_20,0.0
b20_19,0.0
b20_18,0.0
b20_17,0.0
b20_16,0.0
b20_15,0.0
b20_14,0.0
b21_13,0.0
b21_15,0.0
pidx_16,0.0
b21_16,0.0
pidx_15,0.0
pidx_14,0.0
pidx_13,0.0
pidx_12,0.0
pidx_11,0.0
pidx_10,0.0
pidx_09,0.0
pidx_08,0.0
pidx_07,0.0
pidx_06,0.0
pidx_05,0.0
pidx_04,0.0
pidx_03,0.0
pidx_02,0.0
pidx_01,0.0
b21_20,0.0
b21_19,0.0
b21_18,0.0
b21_17,0.0
p0_03,0.0
p0_04,0.0
p0_05,0.0
p3_13,0.0
p3_11,0.0
p3_10,0.0
p3_09,0.0
p3_08,0.0
p3_07,0.0
p3_06,0.0
p3_05,0.0
p3_04,0.0
p3_03,0.0
p3_02,0.0
p3_01,0.0
p2_20,0.0
p2_19,0.0
p2_18,0.0
p2_17,0.0
p2_16,0.0
p2_15,0.0
p2_14,0.0
p2_13,0.0
p3_12,0.0
p3_14,0.0
p2_11,0.0
p3_15,0.0
p4_14,0.0
p4_13,0.0
p4_12,0.0
p4_11,0.0
p4_10,0.0
p4_09,0.0
p4_08,0.0
p4_07,0.0
p4_06,0.0
p4_05,0.0
p4_04,0.0
p4_03,0.0
p4_02,0.0
p4_01,0.0
p3_20,0.0
p3_19,0.0
p3_18,0.0
p3_17,0.0
p3_16,0.0
p2_12,0.0
p2_10,0.0
p0_06,0.0
p1_07,0.0
p1_05,0.0
p1_04,0.0
p1_03,0.0
p1_02,0.0
p1_01,0.0
p0_20,0.0
p0_19,0.0
p0_18,0.0
p0_17,0.0
p0_16,0.0
p0_15,0.0
p0_14,0.0
p0_13,0.0
p0_12,0.0
p0_11,0.0
p0_10,0.0
p0_09,0.0
p0_08,0.0
p0_07,0.0
p1_06,0.0
p1_08,0.0
p2_09,0.0
p1_09,0.0
p2_08,0.0
p2_07,0.0
p2_06,0.0
p2_05,0.0
p2_04,0.0
p2_03,0.0
p2_02,0.0
p2_01,0.0
p1_20,0.0
p1_19,0.0
p1_18,0.0
p1_17,0.0
p1_16,0.0
p1_15,0.0
p1_14,0.0
p1_13,0.0
p1_12,0.0
p1_11,0.0
p1_10,0.0
b20_13,0.0
b20_11,0.0
b10_08,0.0
b13_05,0.0
b13_14,0.0
b13_13,0.0
b13_12,0.0
b13_11,0.0
b13_10,0.0
b13_09,0.0
b13_08,0.0
b13_07,0.0
b13_06,0.0
b13_04,0.0
b20_10,0.0
b13_03,0.0
b13_02,0.0
b13_01,0.0
b12_20,0.0
b12_19,0.0
b12_18,0.0
b12_17,0.0
b12_16,0.0
b12_15,0.0
b13_15,0.0
b13_16,0.0
b13_17,0.0
b13_18,0.0
b15_17,0.0
b15_16,0.0
b15_15,0.0
b15_14,0.0
b15_13,0.0
b15_12,0.0
b15_11,0.0
b15_10,0.0
b15_09,0.0
b15_08,0.0
b15_07,0.0
b15_06,0.0
b15_05,0.0
b15_04,0.0
b15_03,0.0
b15_02,0.0
b15_01,0.0
b13_20,0.0
b13_19,0.0
b12_14,0.0
b12_13,0.0
b12_12,0.0
b11_09,0.0
b11_07,0.0
b11_06,0.0
b11_05,0.0
b11_04,0.0
b11_03,0.0
b11_02,0.0
b11_01,0.0
b10_20,0.0
b10_19,0.0
b10_18,0.0
b10_17,0.0
b10_16,0.0
b10_15,0.0
b10_14,0.0
b10_13,0.0
b10_12,0.0
b10_11,0.0
b10_10,0.0
b10_09,0.0
b11_08,0.0
b11_10,0.0
b12_11,0.0
b11_11,0.0
b12_10,0.0
b12_09,0.0
b12_08,0.0
b12_07,0.0
b12_06,0.0
b12_05,0.0
b12_04,0.0
b12_03,0.0
b12_02,0.0
b12_01,0.0
b11_20,0.0
b11_19,0.0
b11_18,0.0
b11_17,0.0
b11_16,0.0
b11_15,0.0
b11_14,0.0
b11_13,0.0
b11_12,0.0
b15_18,0.0
b15_19,0.0
b15_20,0.0
b19_08,0.0
b19_06,0.0
b19_05,0.0
b19_04,0.0
b19_03,0.0
b19_02,0.0
b19_01,0.0
b18_20,0.0
b18_19,0.0
b18_18,0.0
b18_17,0.0
b18_16,0.0
b18_15,0.0
b18_14,0.0
b18_13,0.0
b18_12,0.0
b18_11,0.0
b18_10,0.0
b18_09,0.0
b18_08,0.0
b19_07,0.0
b19_09,0.0
b18_06,0.0
b19_10,0.0
b20_09,0.0
b20_08,0.0
b20_07,0.0
b20_06,0.0
b20_05,0.0
b20_04,0.0
b20_03,0.0
b20_02,0.0
b20_01,0.0
b19_20,0.0
b19_19,0.0
b19_18,0.0
b19_17,0.0
b19_16,0.0
b19_15,0.0
b19_14,0.0
b19_13,0.0
b19_12,0.0
b19_11,0.0
b18_07,0.0
b18_05,0.0
b16_01,0.0
b17_02,0.0
b16_20,0.0
b16_19,0.0
b16_18,0.0
b16_17,0.0
b16_16,0.0
b16_15,0.0
b16_14,0.0
b16_13,0.0
b16_12,0.0
b16_11,0.0
b16_10,0.0
b16_09,0.0
b16_08,0.0
b16_07,0.0
b16_06,0.0
b16_05,0.0
b16_04,0.0
b16_03,0.0
b16_02,0.0
b17_01,0.0
b17_03,0.0
b18_04,0.0
b17_04,0.0
b18_03,0.0
b18_02,0.0
b18_01,0.0
b17_20,0.0
b17_19,0.0
b17_18,0.0
b17_17,0.0
b17_16,0.0
b17_15,0.0
b17_14,0.0
b17_13,0.0
b17_12,0.0
b17_11,0.0
b17_10,0.0
b17_09,0.0
b17_08,0.0
b17_07,0.0
b17_06,0.0
b17_05,0.0
m2h_2,0.0
m2h_3,0.0
m2h_4,0.0
m81ne_3,0.0
m81s_6,0.0
m81s_5,0.0
m81s_4,0.0
m81s_3,0.0
m81s_2,0.0
m81s_1,0.0
m81ne_6,0.0
m81ne_5,0.0
m81ne_4,0.0
m81ne_2,0.0
m81m_5,0.0
m81ne_1,0.0
m81nd_6,0.0
m81nd_5,0.0
m81nd_4,0.0
m81nd_3,0.0
m81nd_2,0.0
m81nd_1,0.0
m81nc_6,0.0
m81nc_5,0.0
m81t_1,0.0
m81t_2,0.0
m81t_3,0.0
m81t_4,0.0
m81w_5,0.0
m81w_4,0.0
m81w_3,0.0
m81w_2,0.0
m81w_1,0.0
m81v_6,0.0
m81v_5,0.0
m81v_4,0.0
m81v_3,0.0
m81v_2,0.0
m81v_1,0.0
m81u_6,0.0
m81u_5,0.0
m81u_4,0.0
m81u_3,0.0
m81u_2,0.0
m81u_1,0.0
m81t_6,0.0
m81t_5,0.0
m81nc_4,0.0
m81nc_3,0.0
m81nc_2,0.0
m81q_3,0.0
m81q_1,0.0
m81p_6,0.0
m81p_5,0.0
m81p_4,0.0
m81p_3,0.0
m81p_2,0.0
m81p_1,0.0
m81o_6,0.0
m81o_5,0.0
m81o_4,0.0
m81o_3,0.0
m81o_2,0.0
m81o_1,0.0
m81n_6,0.0
m81n_5,0.0
m81n_4,0.0
